Filename	Tokens	AWL	TTR	#	$	''	,	-LRB-	-RRB-	.	:	AMP	ANDC	CAUS	CC	CD	CONC	COND	CONJ	DEMO	DEMP	DPAR	DT	DWNT	EMPH	EX	FPP1	FW	GER	HDG	IN	INPR	JJ	LS	NEMD	NN	NOMZ	OSUB	PDT	PHC	PIN	PIT	PLACE	POMD	POS	PRED	PRMD	PRP	QUAN	QUPR	RB	RP	SPP2	SYM	SYNE	THAC	THVC	TIME	TO	TOBJ	TPP3	TSUB	UH	VB	VBD	VBG	VBN	VPRT	WDT	WP	WPS	XX0	[BEMA]	[BYPA]	[CONT]	[PASS]	[PASTP]	[PEAS]	[PIRE]	[PRESP]	[PRIV]	[PROD]	[PUBV]	[SERE]	[SMP]	[SPAU]	[SPIN]	[STPR]	[SUAV]	[THATD]	[WHCL]	[WHOBJ]	[WHQU]	[WHSUB]	[WZPAST]	[WZPRES]	``	
ACA-HXH-005	7275	4.80	190	0	0	1.35	4.84	1.77	1.77	3.71	1.87	0.14	0.91	0.25	1.98	1.42	0.15	0.18	0.60	1.11	0.41	0	10.06	0.16	0.65	0.04	0.56	0.23	0.78	0.01	1.66	0.03	6.52	0.30	0.44	19.77	3.84	0.15	0.04	0.82	11.79	1.33	0.27	0.91	0.47	0.93	0.44	0.05	0.84	0.22	4.16	0.08	3.00	0.22	0.04	0.11	0.36	0.27	1.57	0.18	0.85	0.05	0	4.41	0.71	2.03	2.97	6.38	0.92	0.56	0.01	0.63	1.86	0.15	0.21	1.22	0.08	0.59	0.18	0.23	1.54	0.07	1.03	0.19	0.05	0.38	0	0.14	0.29	0.11	0.18	0.07	0.03	0.37	0.18	0.18	1.28	
ACA-HXH-006	6116	4.75	180	0	0	2.65	4.77	1.62	1.62	3.76	1.85	0.13	0.88	0.29	2.14	1.47	0.13	0.20	0.83	1.03	0.67	0.03	10.12	0.23	0.54	0.29	0.78	0.26	0.87	0.05	1.78	0	7.00	0.03	0.29	19.34	2.70	0.11	0	0.60	9.92	1.42	0.20	0.98	0.36	0.85	0.34	0.16	0.78	0.20	4.51	0.08	2.06	0.25	0.15	0.10	0.34	0.21	2.22	0.03	0.95	0.05	0	4.74	0.67	2.37	2.78	7.68	1.18	0.54	0.02	0.85	1.98	0.10	0.21	1.23	0.11	0.74	0.08	0.13	2.11	0.05	1.39	0.29	0.18	0.51	0	0.07	0.38	0.21	0.28	0.13	0.02	0.56	0.11	0.16	2.52	
ACA-J7G-001	4932	4.93	185	0	0	1.62	4.24	1.32	1.32	4.34	1.22	0.08	0.93	0.22	2.07	1.34	0.14	0.18	0.61	1.18	0.85	0.02	11.15	0.30	0.43	0.41	2.27	0.16	0.93	0	1.34	0	9.83	0.14	0.30	20.17	4.16	0.18	0	1.03	11.37	1.34	0.30	0.79	0.59	1.07	0.22	0	0.47	0.06	2.98	0.08	0.02	0.16	0.10	0.02	0.30	0.55	1.56	0.06	0.45	0.04	0	3.20	0.28	1.48	2.70	7.77	0.93	0.20	0.04	0.67	2.01	0.20	0	1.44	0.04	0.39	0.18	0.06	1.30	0.04	0.47	0.22	0.10	0.51	0	0.04	0.43	0.12	0.06	0.02	0.04	0.43	0.14	0.22	1.60	
ACA-J18-002	6666	5.24	226	0	0	0.41	6.71	0.74	0.74	3.30	0.42	0.29	0.54	0.03	2.04	1.68	0.24	0.12	1.07	1.04	0.56	0	7.91	0.33	0.50	0.66	0.11	0	0.51	0.02	1.31	0.02	9.39	0	0.09	25.23	4.43	0.41	0	1.02	14.94	0.63	0.47	0.84	0.18	0.84	0.32	0	1.25	0.02	3.29	0.12	0	0.03	0.12	0.02	0.45	0.44	0.90	0.06	0.53	0.27	0	2.33	0.98	1.28	3.80	5.30	0.33	0.06	0.03	0.42	1.44	0.24	0	1.85	0.12	0.80	0.09	0.17	0.93	0.05	0.56	0.20	0.33	0.54	0	0.11	0.26	0.08	0.03	0.02	0.05	0	0.24	0.18	0.51	
ACA-J18-003	6575	5.05	242	0	0.02	0.41	6.56	0.94	0.96	3.35	0.68	0.08	0.52	0.09	2.42	2.30	0.24	0.08	0.46	0.61	0.27	0	9.25	0.27	0.44	0.46	0.02	0.06	0.64	0	1.66	0.02	8.14	0	0.05	27.47	2.45	0.33	0.03	1.26	12.82	0.79	0.49	0.78	0.21	0.75	0.08	0	1.17	0.02	3.80	0.17	0	0	0.17	0.05	0.38	0.76	0.85	0.03	1.03	0.08	0	1.90	1.96	1.55	4.56	4.84	0.37	0.23	0.02	0.47	1.55	0.33	0	1.89	0.14	1.28	0.11	0.09	0.79	0.05	0.44	0.23	0.24	0.70	0	0.03	0.29	0.06	0.02	0	0	0.08	0.20	0.27	0.53	
ACA-J18-004	8238	4.94	231	0	0.01	0.23	7.06	0.61	0.61	3.35	0.63	0.11	0.34	0.17	2.77	4.21	0.25	0.11	0.56	0.66	0.42	0.02	8.44	0.57	0.56	0.45	0.06	0.17	0.67	0	1.75	0.01	7.91	0	0.08	24.93	2.88	0.39	0.02	0.96	14.28	0.84	0.27	0.45	0.13	0.84	0.27	0	1.21	0	3.14	0.11	0	0	0.06	0.02	0.39	0.58	1.10	0.06	0.53	0.10	0	2.00	2.60	1.89	4.84	3.91	0.34	0.07	0	0.23	1.54	0.17	0	2.22	0.10	0.96	0.13	0.11	0.70	0	0.30	0.19	0.10	0.38	0.01	0.08	0.17	0.04	0	0	0.01	0.02	0.34	0.33	0.25	
ACA-J57-001	7555	5.10	187	0.08	0.04	0.23	5.73	0.69	0.69	5.19	0.57	0.05	0.81	0	1.85	3.65	0.19	0.08	0.40	0.90	0.61	0	9.62	0.58	1.26	0.36	0.12	0	0.45	0	1.24	0.01	9.52	0	0.08	23.23	4.57	0.16	0.03	1.19	14.47	0.79	0.09	0.56	0.36	1.24	0.17	0.01	0.90	0	2.70	0.05	0	0	0.17	0	0.15	0.20	1.30	0.07	0.78	0.25	0	2.44	2.18	1.47	2.83	4.82	0.17	0.23	0.04	0.74	2.33	0.17	0	1.03	0.12	0.73	0.16	0.15	0.77	0.04	0.19	0.01	0.04	0.33	0	0.04	0.25	0.07	0.04	0.03	0.01	0.05	0.20	0.24	0.24	
ACA-J57-002	4511	5.13	179	0	0	0.60	5.39	0.42	0.42	4.66	0.53	0.09	0.80	0	2.31	1.26	0.18	0.07	0.58	0.69	0.42	0	9.95	0.29	0.62	0.35	0.40	0	0.29	0	1.44	0.02	9.38	0.07	0.09	20.51	4.46	0.18	0.07	1.64	11.70	1.37	0.13	0.75	0.33	0.89	0.44	0.02	0.78	0.04	2.88	0.04	0	0	0.22	0.02	0.40	0.29	2.04	0.16	1.13	0.49	0	3.86	2.13	1.60	4.97	5.48	0.33	0.44	0	0.78	1.88	0.31	0	1.51	0.02	2.22	0.29	0.11	1.44	0.07	0.60	0.04	0.11	0.42	0	0.04	0.20	0.24	0	0	0.16	0.04	0.11	0.22	0.55	
ACA-J57-003	7993	5.18	222	0	0	0.51	4.28	0.43	0.43	4.79	0.54	0.06	0.74	0.10	2.05	1.81	0.18	0.10	0.26	0.74	0.50	0.01	12.20	0.26	0.51	0.31	0.30	0.01	0.38	0	1.35	0.04	8.28	0.01	0.09	21.64	5.42	0.11	0.01	0.91	13.59	1.45	0.18	0.26	0.30	0.74	0.24	0.03	0.89	0.06	2.61	0.01	0.03	0	0.06	0	0.23	0.29	2.30	0.09	0.93	0.23	0	3.28	4.89	1.49	3.88	2.51	0.23	0.34	0	0.65	1.46	0.18	0.03	1.23	0.09	1.08	0.19	0.16	1.09	0.03	0.61	0.03	0.05	0.30	0	0.05	0.33	0.08	0.01	0	0.04	0.04	0.40	0.11	0.51	
ACA-J57-004	6038	5.13	201	0	0	0.33	4.31	0.50	0.50	4.67	0.56	0.15	0.58	0.07	1.90	1.23	0.17	0.17	0.55	0.84	0.40	0	11.48	0.25	0.50	0.40	0.17	0.03	0.23	0	1.54	0	8.13	0.03	0.20	19.96	6.96	0.08	0.03	0.89	13.58	1.64	0.13	0.83	0.25	0.89	0.40	0	0.75	0.02	2.10	0.10	0	0	0.61	0.03	0.18	0.35	1.81	0.22	1.34	0.28	0	3.58	1.31	1.47	3.99	5.70	0.31	0.36	0	0.75	1.81	0.43	0	1.61	0.05	0.83	0.18	0.07	1.54	0.05	0.58	0.08	0.05	0.35	0	0.10	0.31	0.05	0.07	0.02	0.02	0.03	0.31	0.25	0.31	
ACA-J57-005	10455	5.01	195	0.03	0.02	0.19	4.96	0.74	0.74	4.39	0.68	0.09	0.60	0.04	1.77	3.64	0.18	0.09	0.55	0.58	0.51	0	11.81	0.32	1.01	0.46	0.09	0	0.30	0	1.13	0	7.80	0.03	0.06	23.54	4.38	0.18	0.02	0.55	14.04	1.07	0.15	0.47	0.26	0.60	0.48	0.01	1.11	0.04	2.45	0.08	0	0	0.20	0	0.20	0.18	1.50	0.11	0.99	0.13	0	2.81	2.59	1.84	3.87	4.07	0.23	0.30	0	0.42	1.60	0.24	0.01	1.55	0.05	0.68	0.15	0.13	1.00	0.05	0.36	0.06	0.08	0.43	0	0.05	0.80	0.10	0.03	0	0.01	0.04	0.47	0.42	0.19	
ACA-J18-001	23647	5.12	218	0	0	0.33	7.29	1.04	1.04	3.39	0.66	0.18	0.50	0.08	2.58	1.91	0.32	0.08	0.77	0.74	0.39	0.01	8.15	0.29	0.56	0.37	0.04	0.09	0.31	0.02	1.37	0.02	8.90	0	0.06	28.52	1.67	0.36	0.02	1.15	13.58	0.78	0.38	0.79	0.17	1.01	0.18	0.00	1.35	0.01	3.60	0.18	0	0	0.11	0.04	0.31	0.24	0.90	0.03	1.09	0.15	0	2.28	1.04	1.53	3.71	5.78	0.59	0.03	0.04	0.43	1.59	0.41	0	1.84	0.10	0.40	0.16	0.14	0.87	0.05	0.26	0.40	0.20	0.49	0.00	0.05	0.21	0.02	0.03	0.03	0.00	0.01	0.30	0.36	0.42	
ACA-A6U-001	3617	4.99	218	0	0.08	0.83	5.97	0.50	0.41	4.20	0.97	0.19	0.64	0.06	1.88	1.24	0.03	0.19	0.28	0.88	0.39	0	11.83	0.44	0.33	0.14	0.44	0	1.44	0	1.63	0	9.70	0	0.11	25.41	2.32	0.11	0	1.58	13.38	1.00	0.30	0.58	0.69	0.39	0.19	0	0.50	0.14	3.29	0.08	0.17	0.08	0.06	0.08	0.28	0.41	1.11	0.11	1.63	0.03	0	2.32	2.96	1.38	2.79	3.70	0.66	0.39	0.03	0.44	1.24	0.14	0.03	1.19	0.08	0.44	0.17	0.19	0.91	0.06	0.55	0.14	0.36	0.36	0	0.11	0.22	0.06	0.06	0.03	0.08	0.33	0.30	0.22	1.05	
CORPUS	8480.50	5.00	203.88	0.01	0.01	0.46	5.11	1.15	1.14	4.03	0.89	0.16	0.74	0.10	1.97	2.41	0.11	0.26	0.58	1.04	0.54	0.02	9.70	0.26	0.52	0.25	0.61	0.15	0.44	0.01	1.45	0.03	8.30	0.07	0.21	22.70	4.21	0.19	0.01	0.93	12.71	1.05	0.21	0.83	0.46	0.90	0.41	0.01	0.89	0.06	3.09	0.09	0.24	0.08	0.17	0.05	0.39	0.34	1.53	0.13	1.27	0.13	0.00	3.38	1.87	1.69	3.59	5.03	0.62	0.32	0.03	0.58	1.77	0.24	0.05	1.60	0.07	0.69	0.19	0.14	1.29	0.06	0.54	0.14	0.10	0.52	0.00	0.08	0.37	0.12	0.06	0.06	0.04	0.26	0.26	0.24	0.53	
